user_id,register_date,channel,device,city_tier,user_type
103741,2026-04-14,搜索广告,Android,二线,新用户
103742,2026-04-19,自然流量,iOS,三线及以下,新用户
103743,2026-05-28,自然流量,Android,三线及以下,新用户
103744,2026-04-27,社群裂变,Android,一线,新用户
103745,2026-04-15,自然流量,Android,新一线,新用户
103746,2026-05-31,自然流量,Android,新一线,老用户
103747,2026-04-28,站内推荐,iOS,二线,老用户
103748,2026-05-31,站内推荐,Android,一线,新用户
103749,2026-05-27,搜索广告,iOS,新一线,新用户
103750,2026-05-26,信息流广告,Android,三线及以下,老用户
103751,2026-05-06,社群裂变,Android,一线,新用户
103752,2026-05-19,自然流量,Android,二线,新用户
103753,2026-05-29,信息流广告,iOS,新一线,老用户
103754,2026-04-17,信息流广告,iOS,一线,新用户
103755,2026-04-03,站内推荐,Android,一线,新用户
103756,2026-04-20,站内推荐,iOS,一线,新用户
103757,2026-05-09,搜索广告,iOS,二线,新用户
103758,2026-05-04,自然流量,iOS,一线,老用户
103759,2026-04-05,信息流广告,Android,三线及以下,新用户
103760,2026-05-05,自然流量,iOS,三线及以下,新用户
103761,2026-04-11,站内推荐,Android,一线,新用户
103762,2026-05-01,自然流量,PC,三线及以下,新用户
103763,2026-05-06,自然流量,Android,三线及以下,新用户
103764,2026-05-09,搜索广告,iOS,一线,新用户
103765,2026-04-26,信息流广告,iOS,三线及以下,新用户
103766,2026-04-25,社群裂变,iOS,新一线,新用户
103767,2026-05-12,自然流量,Android,二线,老用户
103768,2026-05-16,社群裂变,Android,一线,新用户
103769,2026-05-20,自然流量,iOS,三线及以下,老用户
103770,2026-04-21,自然流量,iOS,三线及以下,新用户
103771,2026-04-26,信息流广告,iOS,三线及以下,新用户
103772,2026-04-21,自然流量,iOS,三线及以下,老用户
103773,2026-05-03,搜索广告,PC,一线,老用户
103774,2026-04-08,自然流量,iOS,二线,新用户
103775,2026-04-27,自然流量,iOS,新一线,新用户
103776,2026-04-12,社群裂变,iOS,一线,老用户
103777,2026-05-03,自然流量,iOS,一线,新用户
103778,2026-05-22,搜索广告,iOS,三线及以下,新用户
103779,2026-05-31,社群裂变,Android,二线,新用户
103780,2026-04-28,自然流量,iOS,一线,老用户
103781,2026-04-04,社群裂变,iOS,三线及以下,新用户
103782,2026-04-14,自然流量,Android,三线及以下,新用户
103783,2026-04-07,信息流广告,Android,新一线,老用户
103784,2026-05-17,自然流量,iOS,新一线,新用户
103785,2026-05-31,社群裂变,PC,二线,老用户
103786,2026-05-04,搜索广告,iOS,二线,新用户
103787,2026-04-11,信息流广告,PC,新一线,老用户
103788,2026-04-02,站内推荐,PC,二线,新用户
103789,2026-05-30,信息流广告,Android,一线,新用户
103790,2026-04-20,站内推荐,iOS,二线,新用户
103791,2026-04-07,搜索广告,Android,新一线,老用户
103792,2026-04-11,站内推荐,iOS,新一线,新用户
103793,2026-04-16,站内推荐,iOS,新一线,新用户
103794,2026-05-11,站内推荐,Android,二线,新用户
103795,2026-05-25,自然流量,Android,新一线,老用户
103796,2026-04-17,社群裂变,Android,新一线,老用户
103797,2026-05-12,社群裂变,Android,一线,新用户
103798,2026-04-04,搜索广告,PC,三线及以下,新用户
103799,2026-04-01,自然流量,Android,新一线,老用户
103800,2026-04-04,站内推荐,Android,新一线,新用户
103801,2026-05-27,自然流量,Android,一线,新用户
103802,2026-05-06,信息流广告,PC,二线,新用户
103803,2026-05-20,搜索广告,PC,新一线,新用户
103804,2026-04-02,自然流量,Android,新一线,老用户
103805,2026-04-02,社群裂变,Android,三线及以下,新用户
103806,2026-05-22,自然流量,Android,二线,新用户
103807,2026-04-07,搜索广告,iOS,二线,老用户
103808,2026-04-10,社群裂变,PC,新一线,新用户
103809,2026-05-02,信息流广告,iOS,三线及以下,老用户
103810,2026-05-08,搜索广告,iOS,三线及以下,新用户
103811,2026-04-14,自然流量,Android,二线,老用户
103812,2026-04-28,社群裂变,Android,二线,老用户
103813,2026-05-12,站内推荐,Android,三线及以下,老用户
103814,2026-04-28,自然流量,iOS,三线及以下,新用户
103815,2026-04-24,搜索广告,iOS,一线,老用户
103816,2026-04-05,信息流广告,iOS,三线及以下,老用户
103817,2026-04-28,搜索广告,iOS,二线,新用户
103818,2026-05-19,搜索广告,iOS,二线,新用户
103819,2026-05-09,信息流广告,Android,新一线,老用户
103820,2026-05-25,搜索广告,iOS,新一线,老用户
103821,2026-04-08,自然流量,iOS,三线及以下,老用户
103822,2026-04-01,信息流广告,iOS,二线,新用户
103823,2026-05-04,站内推荐,Android,一线,老用户
103824,2026-04-11,自然流量,Android,二线,新用户
103825,2026-05-07,搜索广告,iOS,一线,新用户
103826,2026-05-26,自然流量,iOS,新一线,老用户
103827,2026-04-21,社群裂变,Android,二线,新用户
103828,2026-05-04,搜索广告,iOS,二线,老用户
103829,2026-05-12,信息流广告,Android,一线,新用户
103830,2026-04-10,自然流量,PC,一线,新用户
103831,2026-05-25,信息流广告,Android,新一线,老用户
103832,2026-04-13,站内推荐,PC,二线,新用户
103833,2026-05-20,信息流广告,Android,三线及以下,老用户
103834,2026-05-11,信息流广告,Android,二线,老用户
103835,2026-04-09,社群裂变,iOS,二线,老用户
103836,2026-05-15,信息流广告,iOS,新一线,老用户
103837,2026-04-12,信息流广告,iOS,一线,新用户
103838,2026-05-07,信息流广告,Android,三线及以下,新用户
103839,2026-05-29,自然流量,Android,二线,老用户
103840,2026-05-29,搜索广告,iOS,一线,新用户
103841,2026-05-24,站内推荐,Android,二线,老用户
103842,2026-05-01,站内推荐,iOS,二线,新用户
103843,2026-05-05,站内推荐,iOS,新一线,老用户
103844,2026-04-19,信息流广告,iOS,一线,新用户
103845,2026-05-27,自然流量,Android,二线,老用户
103846,2026-04-30,搜索广告,Android,一线,新用户
103847,2026-05-18,站内推荐,Android,新一线,新用户
103848,2026-04-22,社群裂变,iOS,三线及以下,老用户
103849,2026-05-16,信息流广告,Android,三线及以下,新用户
103850,2026-04-14,搜索广告,PC,新一线,新用户
103851,2026-05-15,社群裂变,iOS,一线,新用户
103852,2026-04-03,站内推荐,Android,新一线,新用户
103853,2026-04-07,社群裂变,iOS,新一线,新用户
103854,2026-04-22,信息流广告,iOS,三线及以下,老用户
103855,2026-04-30,自然流量,Android,二线,新用户
103856,2026-05-14,信息流广告,iOS,新一线,新用户
103857,2026-04-22,信息流广告,Android,二线,老用户
103858,2026-04-02,站内推荐,PC,新一线,老用户
103859,2026-04-20,信息流广告,iOS,二线,新用户
103860,2026-04-27,信息流广告,iOS,三线及以下,新用户
103861,2026-05-04,信息流广告,Android,一线,新用户
103862,2026-05-10,搜索广告,Android,新一线,老用户
103863,2026-04-16,搜索广告,PC,三线及以下,老用户
103864,2026-05-08,自然流量,iOS,新一线,老用户
103865,2026-05-09,站内推荐,Android,新一线,老用户
103866,2026-05-18,信息流广告,PC,一线,老用户
103867,2026-05-02,信息流广告,iOS,新一线,新用户
103868,2026-05-20,自然流量,Android,二线,新用户
103869,2026-04-14,搜索广告,Android,新一线,新用户
103870,2026-05-14,搜索广告,Android,新一线,老用户
103871,2026-04-03,站内推荐,iOS,新一线,新用户
103872,2026-04-07,自然流量,Android,二线,新用户
103873,2026-05-23,站内推荐,iOS,三线及以下,老用户
103874,2026-04-29,搜索广告,PC,二线,新用户
103875,2026-05-08,自然流量,iOS,二线,新用户
103876,2026-05-07,自然流量,iOS,三线及以下,老用户
103877,2026-05-13,自然流量,PC,一线,老用户
103878,2026-04-15,站内推荐,iOS,新一线,新用户
103879,2026-04-11,自然流量,Android,一线,新用户
103880,2026-04-03,信息流广告,iOS,新一线,老用户
103881,2026-05-23,搜索广告,Android,三线及以下,老用户
103882,2026-04-14,站内推荐,iOS,新一线,新用户
103883,2026-05-06,搜索广告,Android,三线及以下,新用户
103884,2026-04-28,社群裂变,Android,一线,新用户
103885,2026-04-10,自然流量,iOS,新一线,新用户
103886,2026-04-26,站内推荐,iOS,新一线,新用户
103887,2026-04-06,自然流量,iOS,一线,老用户
103888,2026-04-11,自然流量,Android,新一线,老用户
103889,2026-04-09,站内推荐,iOS,二线,老用户
103890,2026-05-21,自然流量,iOS,新一线,新用户
103891,2026-05-05,自然流量,iOS,三线及以下,新用户
103892,2026-05-27,搜索广告,Android,三线及以下,老用户
103893,2026-04-27,信息流广告,Android,新一线,新用户
103894,2026-04-13,自然流量,Android,三线及以下,新用户
103895,2026-05-08,搜索广告,PC,一线,新用户
103896,2026-05-27,社群裂变,Android,新一线,新用户
103897,2026-05-03,社群裂变,Android,新一线,新用户
103898,2026-04-02,自然流量,Android,二线,新用户
103899,2026-04-19,搜索广告,iOS,二线,老用户
103900,2026-05-27,社群裂变,PC,二线,新用户
103901,2026-05-02,自然流量,Android,三线及以下,新用户
103902,2026-05-29,自然流量,Android,新一线,新用户
103903,2026-05-02,自然流量,iOS,三线及以下,新用户
103904,2026-04-01,搜索广告,iOS,二线,新用户
103905,2026-05-24,自然流量,Android,新一线,新用户
103906,2026-05-17,社群裂变,Android,新一线,新用户
103907,2026-05-14,站内推荐,Android,新一线,新用户
103908,2026-05-30,自然流量,iOS,新一线,老用户
103909,2026-04-12,搜索广告,Android,二线,新用户
103910,2026-05-26,自然流量,iOS,新一线,新用户
103911,2026-04-15,自然流量,iOS,一线,老用户
103912,2026-05-30,社群裂变,iOS,二线,老用户
103913,2026-04-12,信息流广告,Android,二线,老用户
103914,2026-05-04,站内推荐,Android,三线及以下,新用户
103915,2026-05-19,搜索广告,PC,二线,老用户
103916,2026-04-05,自然流量,Android,二线,新用户
103917,2026-04-05,信息流广告,Android,新一线,老用户
103918,2026-05-22,自然流量,Android,二线,老用户
103919,2026-04-04,站内推荐,Android,新一线,新用户
103920,2026-05-08,搜索广告,PC,一线,老用户
103921,2026-05-28,信息流广告,Android,三线及以下,老用户
103922,2026-05-08,搜索广告,iOS,二线,新用户
103923,2026-04-30,搜索广告,Android,二线,新用户
103924,2026-04-26,社群裂变,iOS,新一线,老用户
103925,2026-05-09,自然流量,iOS,二线,新用户
103926,2026-05-05,自然流量,Android,一线,新用户
103927,2026-05-01,自然流量,Android,新一线,新用户
103928,2026-04-10,信息流广告,iOS,一线,老用户
103929,2026-05-11,信息流广告,iOS,一线,老用户
103930,2026-05-16,自然流量,PC,一线,新用户
103931,2026-05-14,信息流广告,iOS,二线,老用户
103932,2026-04-05,信息流广告,iOS,新一线,老用户
103933,2026-05-13,自然流量,Android,三线及以下,新用户
103934,2026-05-15,站内推荐,Android,三线及以下,新用户
103935,2026-04-12,搜索广告,Android,一线,新用户
103936,2026-05-22,信息流广告,Android,二线,老用户
103937,2026-05-02,信息流广告,iOS,新一线,新用户
103938,2026-04-29,信息流广告,iOS,三线及以下,新用户
103939,2026-05-15,站内推荐,Android,新一线,新用户
103940,2026-05-02,搜索广告,Android,新一线,新用户
103941,2026-05-04,信息流广告,iOS,新一线,新用户
103942,2026-04-20,站内推荐,iOS,三线及以下,老用户
103943,2026-05-27,社群裂变,iOS,新一线,新用户
103944,2026-05-30,社群裂变,iOS,三线及以下,老用户
103945,2026-04-08,自然流量,iOS,一线,老用户
103946,2026-05-15,自然流量,iOS,二线,老用户
103947,2026-04-02,搜索广告,Android,新一线,新用户
103948,2026-04-23,信息流广告,iOS,一线,新用户
103949,2026-05-30,搜索广告,Android,一线,老用户
103950,2026-04-11,社群裂变,Android,新一线,新用户
103951,2026-04-23,自然流量,Android,二线,新用户
103952,2026-04-14,自然流量,PC,二线,新用户
103953,2026-05-15,信息流广告,iOS,一线,新用户
103954,2026-04-29,自然流量,iOS,新一线,新用户
103955,2026-05-07,搜索广告,Android,一线,老用户
103956,2026-05-28,社群裂变,iOS,二线,老用户
103957,2026-05-02,信息流广告,iOS,三线及以下,老用户
103958,2026-05-15,社群裂变,iOS,三线及以下,老用户
103959,2026-04-06,信息流广告,PC,三线及以下,老用户
103960,2026-04-14,搜索广告,iOS,新一线,新用户
103961,2026-05-28,自然流量,Android,新一线,新用户
103962,2026-05-23,社群裂变,Android,三线及以下,老用户
103963,2026-05-11,搜索广告,Android,一线,新用户
103964,2026-04-24,自然流量,iOS,一线,老用户
103965,2026-04-13,搜索广告,PC,新一线,新用户
103966,2026-05-22,站内推荐,Android,二线,新用户
103967,2026-05-18,自然流量,Android,二线,老用户
103968,2026-04-15,社群裂变,iOS,三线及以下,老用户
103969,2026-05-06,站内推荐,Android,新一线,老用户
103970,2026-05-08,站内推荐,Android,新一线,新用户
103971,2026-04-30,信息流广告,Android,新一线,新用户
103972,2026-05-27,搜索广告,iOS,三线及以下,老用户
103973,2026-04-08,站内推荐,iOS,一线,老用户
103974,2026-04-16,搜索广告,iOS,三线及以下,新用户
103975,2026-04-06,自然流量,iOS,二线,新用户
103976,2026-05-13,自然流量,iOS,三线及以下,新用户
103977,2026-05-10,社群裂变,iOS,三线及以下,老用户
103978,2026-05-31,信息流广告,Android,新一线,新用户
103979,2026-05-04,自然流量,Android,二线,老用户
103980,2026-04-10,信息流广告,Android,新一线,新用户
103981,2026-04-28,社群裂变,Android,三线及以下,老用户
103982,2026-04-06,信息流广告,Android,三线及以下,老用户
103983,2026-05-11,站内推荐,iOS,二线,新用户
103984,2026-05-12,社群裂变,Android,一线,新用户
103985,2026-05-23,站内推荐,iOS,三线及以下,新用户
103986,2026-04-21,站内推荐,Android,三线及以下,老用户
103987,2026-04-19,自然流量,PC,二线,老用户
103988,2026-04-05,搜索广告,PC,三线及以下,新用户
103989,2026-04-26,自然流量,iOS,二线,新用户
103990,2026-04-29,站内推荐,Android,新一线,老用户
103991,2026-05-17,自然流量,iOS,新一线,新用户
103992,2026-05-16,搜索广告,iOS,一线,新用户
103993,2026-04-09,社群裂变,iOS,二线,老用户
103994,2026-04-18,自然流量,iOS,二线,老用户
103995,2026-05-02,社群裂变,Android,一线,新用户
103996,2026-04-21,自然流量,iOS,新一线,新用户
103997,2026-04-02,信息流广告,iOS,二线,新用户
103998,2026-05-22,信息流广告,PC,三线及以下,新用户
103999,2026-05-15,信息流广告,Android,三线及以下,老用户
104000,2026-05-02,搜索广告,Android,新一线,新用户
104001,2026-04-20,站内推荐,Android,三线及以下,新用户
104002,2026-05-22,信息流广告,Android,一线,新用户
104003,2026-04-03,搜索广告,Android,一线,老用户
104004,2026-04-28,站内推荐,Android,二线,老用户
104005,2026-05-19,社群裂变,PC,新一线,新用户
104006,2026-05-29,自然流量,iOS,三线及以下,新用户
104007,2026-04-16,站内推荐,Android,新一线,新用户
104008,2026-05-10,自然流量,iOS,一线,老用户
104009,2026-04-12,搜索广告,Android,二线,老用户
104010,2026-04-08,搜索广告,iOS,一线,老用户
104011,2026-04-22,社群裂变,iOS,新一线,老用户
104012,2026-05-24,自然流量,PC,一线,新用户
104013,2026-05-13,自然流量,Android,新一线,老用户
104014,2026-04-30,社群裂变,iOS,二线,新用户
104015,2026-04-18,自然流量,iOS,一线,新用户
104016,2026-04-09,信息流广告,iOS,二线,新用户
104017,2026-04-17,社群裂变,PC,二线,老用户
104018,2026-04-10,搜索广告,Android,二线,老用户
104019,2026-04-12,自然流量,iOS,新一线,新用户
104020,2026-05-12,信息流广告,Android,二线,老用户
104021,2026-04-09,站内推荐,Android,三线及以下,老用户
104022,2026-04-03,信息流广告,iOS,一线,老用户
104023,2026-05-04,自然流量,PC,三线及以下,新用户
104024,2026-04-18,自然流量,iOS,一线,老用户
104025,2026-04-28,信息流广告,PC,新一线,老用户
104026,2026-04-09,站内推荐,Android,二线,老用户
104027,2026-04-13,信息流广告,iOS,一线,新用户
104028,2026-04-27,自然流量,Android,一线,老用户
104029,2026-05-13,信息流广告,Android,一线,老用户
104030,2026-04-26,自然流量,Android,一线,新用户
104031,2026-05-04,自然流量,Android,二线,老用户
104032,2026-05-02,站内推荐,iOS,一线,新用户
104033,2026-04-17,搜索广告,iOS,三线及以下,老用户
104034,2026-04-18,自然流量,Android,三线及以下,新用户
104035,2026-04-26,信息流广告,iOS,新一线,新用户
104036,2026-04-02,自然流量,iOS,一线,新用户
104037,2026-05-12,自然流量,Android,新一线,新用户
104038,2026-05-08,搜索广告,iOS,三线及以下,新用户
104039,2026-04-19,信息流广告,Android,新一线,新用户
104040,2026-04-23,社群裂变,Android,一线,新用户
104041,2026-04-21,站内推荐,Android,三线及以下,老用户
104042,2026-05-10,自然流量,iOS,新一线,新用户
104043,2026-05-17,站内推荐,Android,新一线,新用户
104044,2026-04-07,信息流广告,Android,三线及以下,新用户
104045,2026-04-26,自然流量,iOS,三线及以下,新用户
104046,2026-04-01,社群裂变,Android,新一线,新用户
104047,2026-04-28,自然流量,Android,新一线,老用户
104048,2026-04-16,搜索广告,iOS,新一线,新用户
104049,2026-04-21,社群裂变,iOS,一线,新用户
104050,2026-04-28,自然流量,Android,新一线,新用户
104051,2026-04-20,站内推荐,iOS,新一线,新用户
104052,2026-04-25,自然流量,PC,二线,老用户
104053,2026-05-17,社群裂变,Android,二线,老用户
104054,2026-05-20,自然流量,iOS,三线及以下,新用户
104055,2026-04-01,自然流量,Android,三线及以下,新用户
104056,2026-04-24,信息流广告,Android,一线,老用户
104057,2026-05-22,站内推荐,iOS,一线,新用户
104058,2026-05-03,自然流量,PC,二线,新用户
104059,2026-04-13,站内推荐,Android,新一线,老用户
104060,2026-05-07,自然流量,Android,一线,新用户
104061,2026-04-09,信息流广告,Android,二线,新用户
104062,2026-04-02,信息流广告,Android,新一线,老用户
104063,2026-05-09,自然流量,Android,一线,新用户
104064,2026-05-02,站内推荐,iOS,二线,新用户
104065,2026-05-17,信息流广告,iOS,三线及以下,老用户
104066,2026-04-22,搜索广告,Android,二线,新用户
104067,2026-05-23,搜索广告,Android,一线,新用户
104068,2026-04-26,信息流广告,Android,二线,老用户
104069,2026-05-16,搜索广告,Android,三线及以下,老用户
104070,2026-04-07,站内推荐,Android,一线,老用户
104071,2026-04-06,搜索广告,Android,二线,新用户
104072,2026-05-18,搜索广告,PC,二线,新用户
104073,2026-05-21,搜索广告,iOS,二线,老用户
104074,2026-05-28,搜索广告,PC,一线,新用户
104075,2026-04-20,信息流广告,Android,三线及以下,老用户
104076,2026-04-02,搜索广告,iOS,新一线,新用户
104077,2026-05-30,信息流广告,iOS,一线,新用户
104078,2026-05-07,社群裂变,iOS,一线,老用户
104079,2026-04-16,站内推荐,Android,新一线,老用户
104080,2026-05-17,站内推荐,Android,一线,新用户
104081,2026-05-26,社群裂变,Android,二线,新用户
104082,2026-04-18,搜索广告,Android,三线及以下,老用户
104083,2026-05-17,社群裂变,iOS,一线,老用户
104084,2026-05-19,自然流量,Android,三线及以下,新用户
104085,2026-05-01,信息流广告,PC,三线及以下,新用户
104086,2026-05-09,自然流量,PC,一线,新用户
104087,2026-04-17,自然流量,Android,二线,新用户
104088,2026-05-27,站内推荐,iOS,三线及以下,新用户
104089,2026-05-30,站内推荐,iOS,三线及以下,老用户
104090,2026-05-30,信息流广告,iOS,二线,新用户
104091,2026-05-15,自然流量,Android,三线及以下,新用户
104092,2026-04-03,搜索广告,iOS,二线,新用户
104093,2026-04-23,信息流广告,PC,新一线,新用户
104094,2026-04-28,社群裂变,Android,新一线,新用户
104095,2026-05-29,站内推荐,Android,二线,新用户
104096,2026-05-04,信息流广告,iOS,新一线,新用户
104097,2026-05-03,自然流量,Android,新一线,老用户
104098,2026-04-09,自然流量,Android,一线,新用户
104099,2026-05-19,自然流量,Android,三线及以下,新用户
104100,2026-04-21,信息流广告,iOS,二线,老用户
104101,2026-04-06,自然流量,Android,新一线,新用户
104102,2026-05-31,自然流量,iOS,新一线,新用户
104103,2026-04-12,自然流量,iOS,一线,老用户
104104,2026-04-01,自然流量,PC,一线,新用户
104105,2026-04-05,社群裂变,iOS,二线,新用户
104106,2026-04-28,自然流量,iOS,一线,老用户
104107,2026-04-07,站内推荐,Android,三线及以下,新用户
104108,2026-05-22,自然流量,Android,新一线,老用户
104109,2026-05-02,自然流量,iOS,一线,新用户
104110,2026-04-20,自然流量,iOS,三线及以下,新用户
104111,2026-04-01,搜索广告,iOS,新一线,新用户
104112,2026-04-30,自然流量,Android,新一线,新用户
104113,2026-04-10,信息流广告,iOS,一线,新用户
104114,2026-05-30,自然流量,Android,二线,新用户
104115,2026-04-18,站内推荐,Android,新一线,新用户
104116,2026-04-29,自然流量,iOS,三线及以下,新用户
104117,2026-04-02,信息流广告,iOS,二线,新用户
104118,2026-04-08,站内推荐,iOS,三线及以下,新用户
104119,2026-04-13,自然流量,iOS,二线,老用户
104120,2026-04-04,自然流量,iOS,二线,新用户
104121,2026-05-15,社群裂变,Android,二线,老用户
104122,2026-05-28,自然流量,iOS,新一线,新用户
104123,2026-05-31,自然流量,Android,二线,新用户
104124,2026-04-17,信息流广告,Android,二线,老用户
104125,2026-05-19,自然流量,Android,一线,老用户
104126,2026-05-01,站内推荐,iOS,二线,新用户
104127,2026-04-03,搜索广告,iOS,新一线,新用户
104128,2026-04-06,搜索广告,PC,二线,老用户
104129,2026-05-04,自然流量,iOS,一线,新用户
104130,2026-04-26,搜索广告,Android,一线,新用户
104131,2026-04-01,搜索广告,Android,一线,新用户
104132,2026-05-27,自然流量,Android,一线,新用户
104133,2026-05-15,站内推荐,iOS,一线,老用户
104134,2026-05-01,搜索广告,iOS,一线,新用户
104135,2026-05-31,社群裂变,Android,二线,新用户
104136,2026-05-30,自然流量,Android,新一线,新用户
104137,2026-05-30,自然流量,Android,三线及以下,新用户
104138,2026-04-16,搜索广告,Android,三线及以下,老用户
104139,2026-05-24,社群裂变,PC,一线,老用户
104140,2026-05-01,信息流广告,PC,新一线,新用户
104141,2026-05-15,自然流量,Android,新一线,老用户
104142,2026-05-23,社群裂变,iOS,新一线,新用户
104143,2026-04-10,自然流量,Android,新一线,新用户
104144,2026-04-28,信息流广告,Android,二线,新用户
104145,2026-04-08,搜索广告,Android,二线,新用户
104146,2026-04-18,自然流量,iOS,新一线,新用户
104147,2026-04-26,自然流量,Android,二线,老用户
104148,2026-05-23,自然流量,iOS,新一线,新用户
104149,2026-05-23,站内推荐,iOS,三线及以下,新用户
104150,2026-04-24,信息流广告,Android,三线及以下,老用户
104151,2026-04-21,搜索广告,Android,新一线,老用户
104152,2026-05-03,站内推荐,Android,三线及以下,新用户
104153,2026-05-26,搜索广告,Android,三线及以下,新用户
104154,2026-05-30,搜索广告,Android,新一线,老用户
104155,2026-04-14,搜索广告,iOS,一线,新用户
104156,2026-04-12,信息流广告,Android,三线及以下,新用户
104157,2026-05-14,搜索广告,iOS,新一线,新用户
104158,2026-04-19,站内推荐,Android,一线,新用户
104159,2026-04-13,社群裂变,iOS,二线,老用户
104160,2026-04-02,信息流广告,PC,新一线,老用户
104161,2026-04-25,信息流广告,Android,一线,新用户
104162,2026-04-24,站内推荐,Android,三线及以下,老用户
104163,2026-05-05,自然流量,iOS,新一线,新用户
104164,2026-04-13,社群裂变,Android,二线,新用户
104165,2026-05-14,自然流量,Android,二线,新用户
104166,2026-05-12,搜索广告,Android,一线,新用户
104167,2026-04-29,社群裂变,Android,二线,新用户
104168,2026-04-12,信息流广告,PC,二线,老用户
104169,2026-05-01,自然流量,Android,新一线,新用户
104170,2026-05-12,社群裂变,Android,二线,新用户
104171,2026-04-23,信息流广告,Android,三线及以下,新用户
104172,2026-04-17,信息流广告,Android,三线及以下,新用户
104173,2026-05-01,信息流广告,Android,一线,新用户
104174,2026-04-22,信息流广告,Android,新一线,新用户
104175,2026-04-25,搜索广告,iOS,二线,新用户
104176,2026-04-22,自然流量,iOS,三线及以下,老用户
104177,2026-04-19,信息流广告,iOS,三线及以下,老用户
104178,2026-05-14,站内推荐,PC,新一线,新用户
104179,2026-04-29,自然流量,Android,三线及以下,新用户
104180,2026-04-29,信息流广告,iOS,新一线,新用户
104181,2026-05-10,搜索广告,Android,新一线,新用户
104182,2026-04-23,站内推荐,Android,二线,老用户
104183,2026-04-07,搜索广告,PC,新一线,新用户
104184,2026-05-23,社群裂变,PC,二线,老用户
104185,2026-04-04,自然流量,Android,新一线,新用户
104186,2026-05-05,信息流广告,Android,三线及以下,老用户
104187,2026-04-17,站内推荐,iOS,三线及以下,老用户
104188,2026-04-14,站内推荐,iOS,新一线,老用户
104189,2026-04-03,搜索广告,Android,二线,老用户
104190,2026-05-25,信息流广告,Android,二线,新用户
104191,2026-04-27,信息流广告,iOS,一线,新用户
104192,2026-04-21,自然流量,Android,三线及以下,新用户
104193,2026-05-16,站内推荐,iOS,二线,老用户
104194,2026-04-03,社群裂变,iOS,一线,老用户
104195,2026-05-05,信息流广告,iOS,三线及以下,新用户
104196,2026-05-01,自然流量,Android,新一线,老用户
104197,2026-05-04,信息流广告,Android,一线,新用户
104198,2026-04-08,自然流量,Android,一线,新用户
104199,2026-05-29,社群裂变,Android,三线及以下,新用户
104200,2026-04-15,搜索广告,Android,三线及以下,新用户
104201,2026-05-12,自然流量,Android,新一线,新用户
104202,2026-05-16,搜索广告,Android,一线,老用户
104203,2026-04-21,站内推荐,iOS,一线,新用户
104204,2026-04-08,自然流量,Android,二线,新用户
104205,2026-04-19,信息流广告,iOS,新一线,新用户
104206,2026-05-20,信息流广告,Android,新一线,新用户
104207,2026-05-26,自然流量,Android,新一线,老用户
104208,2026-05-28,搜索广告,iOS,新一线,老用户
104209,2026-04-14,搜索广告,Android,二线,新用户
104210,2026-05-07,自然流量,Android,二线,老用户
104211,2026-04-10,自然流量,Android,一线,老用户
104212,2026-05-14,站内推荐,iOS,新一线,老用户
104213,2026-04-26,信息流广告,iOS,新一线,新用户
104214,2026-05-14,搜索广告,iOS,二线,新用户
104215,2026-05-12,搜索广告,Android,一线,老用户
104216,2026-05-31,社群裂变,PC,一线,新用户
104217,2026-04-30,社群裂变,iOS,二线,新用户
104218,2026-04-21,社群裂变,Android,新一线,新用户
104219,2026-05-03,搜索广告,Android,二线,新用户
104220,2026-04-10,信息流广告,PC,新一线,新用户
104221,2026-04-07,信息流广告,iOS,新一线,老用户
104222,2026-05-02,信息流广告,Android,二线,新用户
104223,2026-05-21,信息流广告,Android,新一线,新用户
104224,2026-05-03,自然流量,iOS,一线,老用户
104225,2026-05-18,信息流广告,iOS,三线及以下,新用户
104226,2026-04-11,信息流广告,iOS,新一线,新用户
104227,2026-04-28,自然流量,Android,三线及以下,老用户
104228,2026-05-08,自然流量,Android,一线,老用户
104229,2026-04-22,社群裂变,Android,三线及以下,老用户
104230,2026-04-01,搜索广告,iOS,三线及以下,新用户
104231,2026-04-05,社群裂变,Android,一线,新用户
104232,2026-05-27,搜索广告,iOS,二线,老用户
104233,2026-05-07,站内推荐,PC,二线,老用户
104234,2026-04-17,社群裂变,iOS,新一线,新用户
104235,2026-04-16,自然流量,Android,新一线,老用户
104236,2026-04-03,站内推荐,PC,三线及以下,新用户
104237,2026-05-28,自然流量,Android,二线,新用户
104238,2026-04-07,搜索广告,Android,三线及以下,新用户
104239,2026-05-17,社群裂变,iOS,三线及以下,新用户
104240,2026-04-15,信息流广告,Android,三线及以下,老用户
104241,2026-04-21,搜索广告,Android,二线,新用户
104242,2026-04-17,信息流广告,Android,二线,老用户
104243,2026-05-21,自然流量,PC,三线及以下,新用户
104244,2026-04-03,自然流量,iOS,二线,老用户
104245,2026-04-22,自然流量,Android,一线,新用户
104246,2026-04-18,自然流量,PC,二线,老用户
104247,2026-04-17,搜索广告,iOS,一线,新用户
104248,2026-04-12,搜索广告,iOS,三线及以下,老用户
104249,2026-05-26,信息流广告,iOS,二线,老用户
104250,2026-04-24,搜索广告,Android,二线,新用户
104251,2026-04-26,自然流量,Android,一线,老用户
104252,2026-04-24,自然流量,iOS,二线,新用户
104253,2026-05-30,社群裂变,Android,新一线,老用户
104254,2026-04-21,站内推荐,Android,二线,新用户
104255,2026-04-21,信息流广告,Android,二线,老用户
104256,2026-04-21,自然流量,Android,新一线,老用户
