event_id,user_id,session_id,event_time,event_name,product_id,channel,device
20941,104622,S104622_3,2026-05-28 22:49:43,view_product,2008,自然流量,Android
20942,104622,S104622_4,2026-05-26 02:42:44,visit_home,2039,自然流量,Android
20943,104622,S104622_5,2026-05-06 16:40:35,visit_home,2001,自然流量,Android
20944,104622,S104622_5,2026-05-06 16:48:37,view_product,2001,自然流量,Android
20945,104622,S104622_5,2026-05-06 16:58:39,add_cart,2001,自然流量,Android
20946,104623,S104623_1,2026-05-08 13:23:11,visit_home,2004,站内推荐,iOS
20947,104623,S104623_1,2026-05-08 13:24:06,view_product,2004,站内推荐,iOS
20948,104623,S104623_2,2026-05-14 04:56:23,visit_home,2050,站内推荐,iOS
20949,104623,S104623_2,2026-05-14 05:06:22,view_product,2050,站内推荐,iOS
20950,104624,S104624_1,2026-05-11 18:13:54,visit_home,2036,站内推荐,PC
20951,104624,S104624_2,2026-05-04 05:42:03,visit_home,2032,站内推荐,PC
20952,104624,S104624_3,2026-05-27 12:05:17,visit_home,2033,站内推荐,PC
20953,104624,S104624_3,2026-05-27 12:14:57,view_product,2033,站内推荐,PC
20954,104624,S104624_4,2026-05-11 15:35:11,visit_home,2004,站内推荐,PC
20955,104624,S104624_4,2026-05-11 15:43:15,view_product,2004,站内推荐,PC
20956,104625,S104625_1,2026-05-11 07:22:15,visit_home,2019,自然流量,PC
20957,104625,S104625_1,2026-05-11 07:26:16,view_product,2019,自然流量,PC
20958,104626,S104626_1,2026-05-30 02:59:32,visit_home,2001,站内推荐,Android
20959,104626,S104626_2,2026-05-04 19:11:49,visit_home,2016,站内推荐,Android
20960,104626,S104626_2,2026-05-04 19:13:39,view_product,2016,站内推荐,Android
20961,104626,S104626_2,2026-05-04 19:22:44,add_cart,2016,站内推荐,Android
20962,104626,S104626_2,2026-05-04 19:25:53,submit_order,2016,站内推荐,Android
20963,104626,S104626_2,2026-05-04 19:29:03,pay_success,2016,站内推荐,Android
20964,104626,S104626_3,2026-05-09 19:15:48,visit_home,2005,站内推荐,Android
20965,104627,S104627_1,2026-05-29 01:17:36,visit_home,2014,信息流广告,iOS
20966,104627,S104627_1,2026-05-29 01:24:18,view_product,2014,信息流广告,iOS
20967,104627,S104627_2,2026-05-01 01:26:25,visit_home,2016,信息流广告,iOS
20968,104627,S104627_3,2026-05-20 09:30:26,visit_home,2004,信息流广告,iOS
20969,104627,S104627_3,2026-05-20 09:37:14,view_product,2004,信息流广告,iOS
20970,104628,S104628_1,2026-05-19 03:17:46,visit_home,2036,信息流广告,Android
20971,104628,S104628_1,2026-05-19 03:18:21,view_product,2036,信息流广告,Android
20972,104628,S104628_2,2026-05-12 14:27:38,visit_home,2028,信息流广告,Android
20973,104628,S104628_2,2026-05-12 14:30:29,view_product,2028,信息流广告,Android
20974,104628,S104628_3,2026-05-15 03:40:48,visit_home,2039,信息流广告,Android
20975,104628,S104628_4,2026-05-25 02:11:54,visit_home,2007,信息流广告,Android
20976,104628,S104628_4,2026-05-25 02:12:26,view_product,2007,信息流广告,Android
20977,104629,S104629_1,2026-05-26 19:54:54,visit_home,2022,站内推荐,iOS
20978,104629,S104629_1,2026-05-26 20:02:11,view_product,2022,站内推荐,iOS
20979,104630,S104630_1,2026-05-13 09:29:30,visit_home,2040,信息流广告,PC
20980,104630,S104630_1,2026-05-13 09:39:19,view_product,2040,信息流广告,PC
20981,104631,S104631_1,2026-05-04 19:59:17,visit_home,2013,信息流广告,Android
20982,104632,S104632_1,2026-05-24 06:26:13,visit_home,2017,搜索广告,iOS
20983,104632,S104632_1,2026-05-24 06:33:33,view_product,2017,搜索广告,iOS
20984,104632,S104632_2,2026-05-31 19:40:55,visit_home,2037,搜索广告,iOS
20985,104633,S104633_1,2026-05-06 23:20:41,visit_home,2013,自然流量,iOS
20986,104633,S104633_1,2026-05-06 23:28:19,view_product,2013,自然流量,iOS
20987,104633,S104633_2,2026-05-14 02:18:14,visit_home,2016,自然流量,iOS
20988,104633,S104633_2,2026-05-14 02:19:24,view_product,2016,自然流量,iOS
20989,104633,S104633_2,2026-05-14 02:21:23,add_cart,2016,自然流量,iOS
20990,104633,S104633_2,2026-05-14 02:27:16,submit_order,2016,自然流量,iOS
20991,104633,S104633_3,2026-05-03 06:38:14,visit_home,2041,自然流量,iOS
20992,104633,S104633_3,2026-05-03 06:42:33,view_product,2041,自然流量,iOS
20993,104633,S104633_4,2026-05-21 02:15:36,visit_home,2036,自然流量,iOS
20994,104633,S104633_4,2026-05-21 02:25:16,view_product,2036,自然流量,iOS
20995,104633,S104633_4,2026-05-21 02:35:59,add_cart,2036,自然流量,iOS
20996,104634,S104634_1,2026-05-13 16:03:57,visit_home,2004,信息流广告,Android
20997,104634,S104634_1,2026-05-13 16:12:48,view_product,2004,信息流广告,Android
20998,104634,S104634_2,2026-05-19 00:14:47,visit_home,2019,信息流广告,Android
20999,104635,S104635_1,2026-05-24 22:52:37,visit_home,2014,信息流广告,PC
21000,104635,S104635_1,2026-05-24 22:57:05,view_product,2014,信息流广告,PC
21001,104635,S104635_2,2026-05-12 22:16:24,visit_home,2035,信息流广告,PC
21002,104635,S104635_2,2026-05-12 22:20:16,view_product,2035,信息流广告,PC
21003,104636,S104636_1,2026-05-22 19:15:11,visit_home,2005,搜索广告,Android
21004,104636,S104636_1,2026-05-22 19:24:21,view_product,2005,搜索广告,Android
21005,104636,S104636_2,2026-05-31 03:37:19,visit_home,2027,搜索广告,Android
21006,104637,S104637_1,2026-05-20 19:07:37,visit_home,2029,自然流量,Android
21007,104637,S104637_1,2026-05-20 19:11:58,view_product,2029,自然流量,Android
21008,104637,S104637_1,2026-05-20 19:22:00,add_cart,2029,自然流量,Android
21009,104637,S104637_2,2026-05-01 16:21:26,visit_home,2027,自然流量,Android
21010,104638,S104638_1,2026-05-14 18:51:36,visit_home,2015,自然流量,Android
21011,104638,S104638_1,2026-05-14 18:54:30,view_product,2015,自然流量,Android
21012,104638,S104638_1,2026-05-14 19:01:43,add_cart,2015,自然流量,Android
21013,104638,S104638_1,2026-05-14 19:03:55,submit_order,2015,自然流量,Android
21014,104638,S104638_1,2026-05-14 19:07:34,pay_success,2015,自然流量,Android
21015,104639,S104639_1,2026-05-21 07:15:51,visit_home,2011,搜索广告,Android
21016,104639,S104639_2,2026-05-07 10:44:05,visit_home,2010,搜索广告,Android
21017,104639,S104639_2,2026-05-07 10:47:28,view_product,2010,搜索广告,Android
21018,104639,S104639_3,2026-05-20 06:16:01,visit_home,2033,搜索广告,Android
21019,104639,S104639_3,2026-05-20 06:19:32,view_product,2033,搜索广告,Android
21020,104639,S104639_4,2026-05-31 11:55:51,visit_home,2034,搜索广告,Android
21021,104639,S104639_4,2026-05-31 12:04:04,view_product,2034,搜索广告,Android
21022,104639,S104639_4,2026-05-31 12:17:34,add_cart,2034,搜索广告,Android
21023,104640,S104640_1,2026-05-26 12:40:56,visit_home,2018,自然流量,Android
21024,104640,S104640_2,2026-05-20 01:56:48,visit_home,2031,自然流量,Android
21025,104640,S104640_2,2026-05-20 01:58:56,view_product,2031,自然流量,Android
21026,104640,S104640_3,2026-05-13 13:09:42,visit_home,2049,自然流量,Android
21027,104640,S104640_3,2026-05-13 13:14:40,view_product,2049,自然流量,Android
21028,104640,S104640_4,2026-05-13 11:38:45,visit_home,2016,自然流量,Android
21029,104640,S104640_4,2026-05-13 11:43:34,view_product,2016,自然流量,Android
21030,104640,S104640_5,2026-05-07 04:16:29,visit_home,2004,自然流量,Android
21031,104641,S104641_1,2026-05-10 15:19:58,visit_home,2018,信息流广告,Android
21032,104641,S104641_2,2026-05-01 16:04:24,visit_home,2012,信息流广告,Android
21033,104641,S104641_3,2026-05-17 20:17:23,visit_home,2010,信息流广告,Android
21034,104641,S104641_3,2026-05-17 20:21:56,view_product,2010,信息流广告,Android
21035,104641,S104641_3,2026-05-17 20:28:26,add_cart,2010,信息流广告,Android
21036,104641,S104641_3,2026-05-17 20:29:10,submit_order,2010,信息流广告,Android
21037,104641,S104641_3,2026-05-17 20:34:12,pay_success,2010,信息流广告,Android
21038,104641,S104641_4,2026-05-09 17:18:15,visit_home,2046,信息流广告,Android
21039,104642,S104642_1,2026-05-20 16:30:28,visit_home,2002,搜索广告,Android
21040,104642,S104642_1,2026-05-20 16:37:50,view_product,2002,搜索广告,Android
21041,104643,S104643_1,2026-05-19 11:17:22,visit_home,2017,社群裂变,Android
21042,104643,S104643_1,2026-05-19 11:19:28,view_product,2017,社群裂变,Android
21043,104643,S104643_2,2026-05-08 16:53:31,visit_home,2022,社群裂变,Android
21044,104643,S104643_3,2026-05-17 01:02:52,visit_home,2045,社群裂变,Android
21045,104643,S104643_3,2026-05-17 01:10:45,view_product,2045,社群裂变,Android
21046,104643,S104643_3,2026-05-17 01:15:56,add_cart,2045,社群裂变,Android
21047,104643,S104643_3,2026-05-17 01:18:50,submit_order,2045,社群裂变,Android
21048,104643,S104643_4,2026-05-04 07:23:48,visit_home,2034,社群裂变,Android
21049,104643,S104643_4,2026-05-04 07:28:26,view_product,2034,社群裂变,Android
21050,104644,S104644_1,2026-05-31 18:21:47,visit_home,2041,自然流量,iOS
21051,104644,S104644_1,2026-05-31 18:28:43,view_product,2041,自然流量,iOS
21052,104644,S104644_2,2026-05-10 01:46:18,visit_home,2009,自然流量,iOS
21053,104645,S104645_1,2026-05-15 12:06:19,visit_home,2038,站内推荐,Android
21054,104645,S104645_1,2026-05-15 12:07:27,view_product,2038,站内推荐,Android
21055,104645,S104645_2,2026-05-16 18:35:16,visit_home,2003,站内推荐,Android
21056,104645,S104645_2,2026-05-16 18:39:35,view_product,2003,站内推荐,Android
21057,104646,S104646_1,2026-05-12 14:21:40,visit_home,2009,社群裂变,iOS
21058,104646,S104646_1,2026-05-12 14:26:47,view_product,2009,社群裂变,iOS
21059,104646,S104646_2,2026-05-29 01:27:53,visit_home,2044,社群裂变,iOS
21060,104646,S104646_2,2026-05-29 01:31:10,view_product,2044,社群裂变,iOS
21061,104647,S104647_1,2026-05-26 03:50:51,visit_home,2017,信息流广告,Android
21062,104647,S104647_1,2026-05-26 03:55:18,view_product,2017,信息流广告,Android
21063,104647,S104647_2,2026-05-11 12:44:31,visit_home,2029,信息流广告,Android
21064,104648,S104648_1,2026-05-16 04:11:55,visit_home,2040,社群裂变,Android
21065,104648,S104648_1,2026-05-16 04:20:14,view_product,2040,社群裂变,Android
21066,104648,S104648_2,2026-05-06 14:49:43,visit_home,2010,社群裂变,Android
21067,104648,S104648_3,2026-05-06 10:13:59,visit_home,2046,社群裂变,Android
21068,104649,S104649_1,2026-05-11 12:27:22,visit_home,2014,社群裂变,iOS
21069,104649,S104649_1,2026-05-11 12:35:15,view_product,2014,社群裂变,iOS
21070,104649,S104649_2,2026-05-14 19:45:38,visit_home,2007,社群裂变,iOS
21071,104649,S104649_2,2026-05-14 19:52:29,view_product,2007,社群裂变,iOS
21072,104649,S104649_2,2026-05-14 19:57:52,add_cart,2007,社群裂变,iOS
21073,104650,S104650_1,2026-05-23 11:51:49,visit_home,2021,搜索广告,Android
21074,104650,S104650_1,2026-05-23 11:59:20,view_product,2021,搜索广告,Android
21075,104651,S104651_1,2026-05-05 18:26:12,visit_home,2038,搜索广告,iOS
21076,104651,S104651_2,2026-05-07 02:35:26,visit_home,2004,搜索广告,iOS
21077,104651,S104651_2,2026-05-07 02:40:57,view_product,2004,搜索广告,iOS
21078,104651,S104651_3,2026-05-25 12:45:09,visit_home,2015,搜索广告,iOS
21079,104651,S104651_3,2026-05-25 12:49:36,view_product,2015,搜索广告,iOS
21080,104651,S104651_3,2026-05-25 12:57:29,add_cart,2015,搜索广告,iOS
21081,104651,S104651_3,2026-05-25 13:01:13,submit_order,2015,搜索广告,iOS
21082,104651,S104651_3,2026-05-25 13:05:15,pay_success,2015,搜索广告,iOS
21083,104652,S104652_1,2026-05-21 10:09:45,visit_home,2001,社群裂变,PC
21084,104652,S104652_2,2026-05-12 22:43:09,visit_home,2032,社群裂变,PC
21085,104652,S104652_2,2026-05-12 22:47:07,view_product,2032,社群裂变,PC
21086,104652,S104652_3,2026-05-25 09:09:21,visit_home,2028,社群裂变,PC
21087,104653,S104653_1,2026-05-15 02:34:48,visit_home,2048,站内推荐,Android
21088,104653,S104653_1,2026-05-15 02:38:20,view_product,2048,站内推荐,Android
21089,104653,S104653_2,2026-05-01 12:07:26,visit_home,2003,站内推荐,Android
21090,104653,S104653_2,2026-05-01 12:15:07,view_product,2003,站内推荐,Android
21091,104654,S104654_1,2026-05-11 05:14:19,visit_home,2034,搜索广告,Android
21092,104654,S104654_1,2026-05-11 05:14:51,view_product,2034,搜索广告,Android
21093,104654,S104654_1,2026-05-11 05:21:15,add_cart,2034,搜索广告,Android
21094,104654,S104654_2,2026-05-23 02:19:29,visit_home,2014,搜索广告,Android
21095,104654,S104654_2,2026-05-23 02:26:50,view_product,2014,搜索广告,Android
21096,104655,S104655_1,2026-05-21 12:45:31,visit_home,2004,社群裂变,Android
21097,104655,S104655_1,2026-05-21 12:47:03,view_product,2004,社群裂变,Android
21098,104655,S104655_2,2026-05-30 03:49:24,visit_home,2043,社群裂变,Android
21099,104656,S104656_1,2026-05-31 18:00:14,visit_home,2042,社群裂变,iOS
21100,104656,S104656_2,2026-05-13 10:06:12,visit_home,2011,社群裂变,iOS
21101,104656,S104656_2,2026-05-13 10:13:09,view_product,2011,社群裂变,iOS
21102,104657,S104657_1,2026-05-27 13:23:09,visit_home,2011,站内推荐,Android
21103,104657,S104657_1,2026-05-27 13:32:44,view_product,2011,站内推荐,Android
21104,104657,S104657_2,2026-05-27 22:19:03,visit_home,2008,站内推荐,Android
21105,104657,S104657_2,2026-05-27 22:25:54,view_product,2008,站内推荐,Android
21106,104657,S104657_3,2026-05-03 06:29:53,visit_home,2028,站内推荐,Android
21107,104657,S104657_3,2026-05-03 06:35:14,view_product,2028,站内推荐,Android
21108,104657,S104657_3,2026-05-03 06:37:11,add_cart,2028,站内推荐,Android
21109,104657,S104657_3,2026-05-03 06:46:01,submit_order,2028,站内推荐,Android
21110,104657,S104657_3,2026-05-03 06:51:35,pay_success,2028,站内推荐,Android
21111,104657,S104657_4,2026-05-29 06:56:43,visit_home,2048,站内推荐,Android
21112,104657,S104657_4,2026-05-29 06:58:26,view_product,2048,站内推荐,Android
21113,104658,S104658_1,2026-05-23 01:39:25,visit_home,2003,站内推荐,Android
21114,104658,S104658_1,2026-05-23 01:48:59,view_product,2003,站内推荐,Android
21115,104659,S104659_1,2026-05-06 17:37:05,visit_home,2017,自然流量,iOS
21116,104659,S104659_1,2026-05-06 17:45:40,view_product,2017,自然流量,iOS
21117,104659,S104659_2,2026-05-14 18:20:01,visit_home,2049,自然流量,iOS
21118,104659,S104659_2,2026-05-14 18:24:27,view_product,2049,自然流量,iOS
21119,104659,S104659_2,2026-05-14 18:27:39,add_cart,2049,自然流量,iOS
21120,104660,S104660_1,2026-05-04 04:03:23,visit_home,2011,自然流量,PC
21121,104660,S104660_1,2026-05-04 04:11:51,view_product,2011,自然流量,PC
21122,104660,S104660_2,2026-05-29 20:33:53,visit_home,2021,自然流量,PC
21123,104660,S104660_2,2026-05-29 20:36:12,view_product,2021,自然流量,PC
21124,104661,S104661_1,2026-05-15 15:32:24,visit_home,2033,搜索广告,iOS
21125,104661,S104661_2,2026-05-28 20:32:06,visit_home,2041,搜索广告,iOS
21126,104661,S104661_2,2026-05-28 20:32:36,view_product,2041,搜索广告,iOS
21127,104661,S104661_3,2026-05-16 05:22:34,visit_home,2045,搜索广告,iOS
21128,104661,S104661_3,2026-05-16 05:30:16,view_product,2045,搜索广告,iOS
21129,104662,S104662_1,2026-05-02 09:05:05,visit_home,2049,信息流广告,Android
21130,104662,S104662_1,2026-05-02 09:08:01,view_product,2049,信息流广告,Android
21131,104662,S104662_1,2026-05-02 09:12:28,add_cart,2049,信息流广告,Android
21132,104662,S104662_2,2026-05-17 03:16:13,visit_home,2028,信息流广告,Android
21133,104662,S104662_2,2026-05-17 03:19:04,view_product,2028,信息流广告,Android
21134,104662,S104662_2,2026-05-17 03:25:40,add_cart,2028,信息流广告,Android
21135,104662,S104662_2,2026-05-17 03:28:22,submit_order,2028,信息流广告,Android
21136,104663,S104663_1,2026-05-11 15:01:24,visit_home,2025,搜索广告,iOS
21137,104663,S104663_2,2026-05-01 03:38:11,visit_home,2025,搜索广告,iOS
21138,104663,S104663_2,2026-05-01 03:45:51,view_product,2025,搜索广告,iOS
21139,104663,S104663_2,2026-05-01 03:52:11,add_cart,2025,搜索广告,iOS
21140,104663,S104663_3,2026-05-22 21:21:21,visit_home,2024,搜索广告,iOS
21141,104663,S104663_3,2026-05-22 21:25:31,view_product,2024,搜索广告,iOS
21142,104664,S104664_1,2026-05-20 19:33:54,visit_home,2026,社群裂变,Android
21143,104664,S104664_1,2026-05-20 19:35:02,view_product,2026,社群裂变,Android
21144,104665,S104665_1,2026-05-09 19:45:39,visit_home,2035,站内推荐,iOS
21145,104665,S104665_1,2026-05-09 19:54:33,view_product,2035,站内推荐,iOS
21146,104665,S104665_2,2026-05-10 23:33:42,visit_home,2008,站内推荐,iOS
21147,104666,S104666_1,2026-05-20 18:51:18,visit_home,2046,信息流广告,iOS
21148,104666,S104666_2,2026-05-29 07:16:33,visit_home,2007,信息流广告,iOS
21149,104666,S104666_2,2026-05-29 07:25:13,view_product,2007,信息流广告,iOS
21150,104666,S104666_2,2026-05-29 07:39:29,add_cart,2007,信息流广告,iOS
21151,104666,S104666_2,2026-05-29 07:41:47,submit_order,2007,信息流广告,iOS
21152,104666,S104666_2,2026-05-29 07:47:20,pay_success,2007,信息流广告,iOS
21153,104667,S104667_1,2026-05-21 03:05:34,visit_home,2008,搜索广告,Android
21154,104667,S104667_1,2026-05-21 03:13:54,view_product,2008,搜索广告,Android
21155,104668,S104668_1,2026-05-29 06:38:59,visit_home,2011,自然流量,PC
21156,104668,S104668_2,2026-05-07 11:45:17,visit_home,2037,自然流量,PC
21157,104669,S104669_1,2026-05-31 14:04:03,visit_home,2021,搜索广告,iOS
21158,104669,S104669_1,2026-05-31 14:13:12,view_product,2021,搜索广告,iOS
21159,104669,S104669_1,2026-05-31 14:26:56,add_cart,2021,搜索广告,iOS
21160,104669,S104669_1,2026-05-31 14:29:12,submit_order,2021,搜索广告,iOS
21161,104669,S104669_1,2026-05-31 14:30:38,pay_success,2021,搜索广告,iOS
21162,104669,S104669_2,2026-05-13 01:42:24,visit_home,2034,搜索广告,iOS
21163,104669,S104669_2,2026-05-13 01:49:46,view_product,2034,搜索广告,iOS
21164,104670,S104670_1,2026-05-14 09:55:35,visit_home,2007,自然流量,Android
21165,104670,S104670_2,2026-05-22 09:16:34,visit_home,2009,自然流量,Android
21166,104670,S104670_3,2026-05-29 20:48:47,visit_home,2029,自然流量,Android
21167,104670,S104670_3,2026-05-29 20:56:46,view_product,2029,自然流量,Android
21168,104671,S104671_1,2026-05-28 22:57:29,visit_home,2025,信息流广告,Android
21169,104671,S104671_1,2026-05-28 23:03:52,view_product,2025,信息流广告,Android
21170,104672,S104672_1,2026-05-07 06:00:00,visit_home,2044,搜索广告,Android
21171,104672,S104672_1,2026-05-07 06:04:49,view_product,2044,搜索广告,Android
21172,104673,S104673_1,2026-05-31 23:22:32,visit_home,2026,社群裂变,iOS
21173,104673,S104673_2,2026-05-19 08:45:56,visit_home,2015,社群裂变,iOS
21174,104673,S104673_2,2026-05-19 08:48:41,view_product,2015,社群裂变,iOS
21175,104673,S104673_3,2026-05-09 10:23:07,visit_home,2022,社群裂变,iOS
21176,104673,S104673_3,2026-05-09 10:24:13,view_product,2022,社群裂变,iOS
21177,104673,S104673_3,2026-05-09 10:35:40,add_cart,2022,社群裂变,iOS
21178,104674,S104674_1,2026-05-10 15:01:26,visit_home,2035,搜索广告,Android
21179,104674,S104674_2,2026-05-23 21:59:59,visit_home,2049,搜索广告,Android
21180,104674,S104674_2,2026-05-23 22:00:34,view_product,2049,搜索广告,Android
21181,104675,S104675_1,2026-05-30 17:51:58,visit_home,2039,信息流广告,PC
21182,104675,S104675_1,2026-05-30 17:57:37,view_product,2039,信息流广告,PC
21183,104676,S104676_1,2026-05-23 08:31:03,visit_home,2021,自然流量,iOS
21184,104676,S104676_1,2026-05-23 08:40:35,view_product,2021,自然流量,iOS
21185,104677,S104677_1,2026-05-08 07:35:25,visit_home,2004,自然流量,Android
21186,104677,S104677_1,2026-05-08 07:44:51,view_product,2004,自然流量,Android
21187,104678,S104678_1,2026-05-07 12:27:22,visit_home,2030,站内推荐,PC
21188,104678,S104678_1,2026-05-07 12:30:20,view_product,2030,站内推荐,PC
21189,104678,S104678_1,2026-05-07 12:43:18,add_cart,2030,站内推荐,PC
21190,104678,S104678_1,2026-05-07 12:50:36,submit_order,2030,站内推荐,PC
21191,104678,S104678_1,2026-05-07 12:55:31,pay_success,2030,站内推荐,PC
21192,104678,S104678_2,2026-05-24 18:53:47,visit_home,2011,站内推荐,PC
21193,104679,S104679_1,2026-05-13 20:54:25,visit_home,2031,站内推荐,iOS
21194,104679,S104679_1,2026-05-13 21:04:02,view_product,2031,站内推荐,iOS
21195,104680,S104680_1,2026-05-28 07:32:51,visit_home,2020,信息流广告,Android
21196,104680,S104680_1,2026-05-28 07:38:21,view_product,2020,信息流广告,Android
21197,104680,S104680_2,2026-05-29 15:34:02,visit_home,2025,信息流广告,Android
21198,104680,S104680_2,2026-05-29 15:35:37,view_product,2025,信息流广告,Android
21199,104681,S104681_1,2026-05-20 06:33:46,visit_home,2049,自然流量,iOS
21200,104681,S104681_1,2026-05-20 06:40:10,view_product,2049,自然流量,iOS
21201,104682,S104682_1,2026-05-31 02:45:59,visit_home,2013,信息流广告,Android
21202,104682,S104682_2,2026-05-28 17:42:23,visit_home,2022,信息流广告,Android
21203,104683,S104683_1,2026-05-13 10:44:46,visit_home,2011,搜索广告,PC
21204,104683,S104683_1,2026-05-13 10:51:01,view_product,2011,搜索广告,PC
21205,104683,S104683_2,2026-05-04 04:52:17,visit_home,2006,搜索广告,PC
21206,104683,S104683_2,2026-05-04 04:58:05,view_product,2006,搜索广告,PC
21207,104683,S104683_2,2026-05-04 05:03:21,add_cart,2006,搜索广告,PC
21208,104683,S104683_2,2026-05-04 05:05:20,submit_order,2006,搜索广告,PC
21209,104683,S104683_2,2026-05-04 05:13:15,pay_success,2006,搜索广告,PC
21210,104684,S104684_1,2026-05-17 22:21:12,visit_home,2008,信息流广告,Android
21211,104684,S104684_2,2026-05-06 17:50:18,visit_home,2016,信息流广告,Android
21212,104684,S104684_2,2026-05-06 17:57:15,view_product,2016,信息流广告,Android
21213,104685,S104685_1,2026-05-27 04:20:40,visit_home,2008,自然流量,Android
21214,104685,S104685_1,2026-05-27 04:26:54,view_product,2008,自然流量,Android
21215,104685,S104685_1,2026-05-27 04:34:19,add_cart,2008,自然流量,Android
21216,104685,S104685_1,2026-05-27 04:39:21,submit_order,2008,自然流量,Android
21217,104685,S104685_1,2026-05-27 04:41:20,pay_success,2008,自然流量,Android
21218,104685,S104685_2,2026-05-30 00:58:01,visit_home,2050,自然流量,Android
21219,104685,S104685_2,2026-05-30 01:07:32,view_product,2050,自然流量,Android
21220,104685,S104685_3,2026-05-26 05:06:07,visit_home,2013,自然流量,Android
21221,104685,S104685_3,2026-05-26 05:07:35,view_product,2013,自然流量,Android
21222,104685,S104685_4,2026-05-24 11:42:26,visit_home,2016,自然流量,Android
21223,104685,S104685_4,2026-05-24 11:50:39,view_product,2016,自然流量,Android
21224,104686,S104686_1,2026-05-16 20:41:24,visit_home,2011,信息流广告,Android
21225,104686,S104686_1,2026-05-16 20:42:46,view_product,2011,信息流广告,Android
21226,104686,S104686_2,2026-05-31 13:59:29,visit_home,2020,信息流广告,Android
21227,104686,S104686_2,2026-05-31 14:08:29,view_product,2020,信息流广告,Android
21228,104687,S104687_1,2026-05-20 15:58:58,visit_home,2043,自然流量,iOS
21229,104687,S104687_1,2026-05-20 15:59:37,view_product,2043,自然流量,iOS
21230,104687,S104687_1,2026-05-20 16:12:17,add_cart,2043,自然流量,iOS
21231,104687,S104687_1,2026-05-20 16:21:41,submit_order,2043,自然流量,iOS
21232,104687,S104687_2,2026-05-13 17:27:47,visit_home,2005,自然流量,iOS
21233,104687,S104687_2,2026-05-13 17:36:24,view_product,2005,自然流量,iOS
21234,104687,S104687_3,2026-05-17 20:32:00,visit_home,2038,自然流量,iOS
21235,104687,S104687_3,2026-05-17 20:33:50,view_product,2038,自然流量,iOS
21236,104688,S104688_1,2026-05-15 13:39:27,visit_home,2050,信息流广告,iOS
21237,104688,S104688_2,2026-05-18 08:17:41,visit_home,2018,信息流广告,iOS
21238,104688,S104688_2,2026-05-18 08:27:36,view_product,2018,信息流广告,iOS
21239,104688,S104688_2,2026-05-18 08:34:13,add_cart,2018,信息流广告,iOS
21240,104688,S104688_3,2026-05-02 09:24:40,visit_home,2023,信息流广告,iOS
21241,104688,S104688_3,2026-05-02 09:30:29,view_product,2023,信息流广告,iOS
21242,104688,S104688_4,2026-05-29 12:30:30,visit_home,2013,信息流广告,iOS
21243,104688,S104688_4,2026-05-29 12:35:38,view_product,2013,信息流广告,iOS
21244,104688,S104688_5,2026-05-04 19:44:41,visit_home,2025,信息流广告,iOS
21245,104688,S104688_5,2026-05-04 19:47:48,view_product,2025,信息流广告,iOS
21246,104689,S104689_1,2026-05-04 20:31:23,visit_home,2028,自然流量,iOS
21247,104689,S104689_1,2026-05-04 20:34:12,view_product,2028,自然流量,iOS
21248,104689,S104689_2,2026-05-19 06:13:22,visit_home,2003,自然流量,iOS
21249,104689,S104689_2,2026-05-19 06:17:54,view_product,2003,自然流量,iOS
21250,104689,S104689_3,2026-05-02 20:10:36,visit_home,2008,自然流量,iOS
21251,104689,S104689_3,2026-05-02 20:18:51,view_product,2008,自然流量,iOS
21252,104690,S104690_1,2026-05-28 01:29:55,visit_home,2028,搜索广告,iOS
21253,104690,S104690_2,2026-05-27 21:34:05,visit_home,2016,搜索广告,iOS
21254,104690,S104690_2,2026-05-27 21:43:28,view_product,2016,搜索广告,iOS
21255,104690,S104690_2,2026-05-27 21:51:52,add_cart,2016,搜索广告,iOS
21256,104690,S104690_2,2026-05-27 21:53:41,submit_order,2016,搜索广告,iOS
21257,104690,S104690_2,2026-05-27 21:59:17,pay_success,2016,搜索广告,iOS
21258,104690,S104690_3,2026-05-30 21:19:27,visit_home,2027,搜索广告,iOS
21259,104690,S104690_3,2026-05-30 21:26:50,view_product,2027,搜索广告,iOS
21260,104690,S104690_4,2026-05-12 19:45:26,visit_home,2040,搜索广告,iOS
21261,104690,S104690_4,2026-05-12 19:55:04,view_product,2040,搜索广告,iOS
21262,104691,S104691_1,2026-05-30 01:59:39,visit_home,2033,搜索广告,Android
21263,104691,S104691_1,2026-05-30 02:01:41,view_product,2033,搜索广告,Android
21264,104691,S104691_1,2026-05-30 02:07:21,add_cart,2033,搜索广告,Android
21265,104691,S104691_1,2026-05-30 02:08:51,submit_order,2033,搜索广告,Android
21266,104691,S104691_1,2026-05-30 02:10:48,pay_success,2033,搜索广告,Android
21267,104691,S104691_2,2026-05-25 18:34:25,visit_home,2019,搜索广告,Android
21268,104691,S104691_2,2026-05-25 18:35:25,view_product,2019,搜索广告,Android
21269,104691,S104691_2,2026-05-25 18:49:50,add_cart,2019,搜索广告,Android
21270,104692,S104692_1,2026-05-17 06:21:35,visit_home,2039,自然流量,iOS
21271,104692,S104692_1,2026-05-17 06:25:59,view_product,2039,自然流量,iOS
21272,104692,S104692_1,2026-05-17 06:40:05,add_cart,2039,自然流量,iOS
21273,104692,S104692_1,2026-05-17 06:45:27,submit_order,2039,自然流量,iOS
21274,104692,S104692_1,2026-05-17 06:47:09,pay_success,2039,自然流量,iOS
