user_id,experiment_id,group_name,assign_time,strategy_name
103692,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103693,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103694,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103695,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103696,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103697,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103698,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103699,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103700,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103701,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103702,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103703,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103704,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103705,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103706,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103707,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103708,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103709,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103710,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103711,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103712,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103713,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103714,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103715,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103716,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103717,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103718,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103719,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103720,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103721,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103722,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103723,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103724,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103725,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103726,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103727,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103728,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103729,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103730,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103731,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103732,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103733,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103734,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103735,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103736,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103737,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103738,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103739,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103740,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103741,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103742,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103743,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103744,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103745,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103746,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103747,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103748,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103749,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103750,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103751,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103752,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103753,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103754,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103755,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103756,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103757,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103758,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103759,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103760,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103761,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103762,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103763,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103764,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103765,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103766,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103767,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103768,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103769,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103770,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103771,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103772,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103773,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103774,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103775,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103776,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103777,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103778,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103779,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103780,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103781,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103782,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103783,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103784,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103785,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103786,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103787,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103788,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103789,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103790,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103791,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103792,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103793,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103794,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103795,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103796,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103797,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103798,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103799,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103800,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103801,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103802,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103803,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103804,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103805,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103806,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103807,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103808,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103809,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103810,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103811,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103812,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103813,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103814,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103815,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103816,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103817,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103818,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103819,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103820,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103821,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103822,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103823,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103824,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103825,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103826,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103827,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103828,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103829,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103830,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103831,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103832,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103833,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103834,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103835,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103836,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103837,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103838,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103839,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103840,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103841,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103842,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103843,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103844,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103845,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103846,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103847,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103848,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103849,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103850,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103851,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103852,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103853,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103854,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103855,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103856,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103857,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103858,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103859,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103860,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103861,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103862,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103863,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103864,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103865,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103866,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103867,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103868,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103869,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103870,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103871,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103872,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103873,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103874,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103875,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103876,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103877,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103878,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103879,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103880,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103881,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103882,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103883,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103884,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103885,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103886,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103887,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103888,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103889,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103890,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103891,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103892,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103893,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103894,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103895,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103896,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103897,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103898,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103899,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103900,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103901,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103902,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103903,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103904,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103905,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103906,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103907,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103908,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103909,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103910,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103911,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103912,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103913,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103914,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103915,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103916,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103917,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103918,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103919,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103920,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103921,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103922,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103923,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103924,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103925,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103926,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103927,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103928,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103929,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103930,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103931,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103932,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103933,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103934,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103935,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103936,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103937,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103938,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103939,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103940,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103941,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103942,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103943,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103944,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103945,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103946,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103947,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103948,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103949,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103950,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103951,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103952,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103953,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103954,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103955,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103956,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103957,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103958,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103959,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103960,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103961,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103962,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103963,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103964,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103965,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103966,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103967,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103968,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103969,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103970,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103971,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103972,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103973,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103974,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103975,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103976,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103977,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103978,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103979,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103980,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103981,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103982,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103983,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103984,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103985,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103986,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103987,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103988,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103989,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103990,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103991,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103992,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103993,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
103994,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103995,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103996,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103997,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103998,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
103999,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104000,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104001,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104002,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104003,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104004,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104005,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104006,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104007,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104008,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104009,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104010,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104011,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104012,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104013,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104014,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104015,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104016,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104017,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104018,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104019,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104020,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104021,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104022,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104023,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104024,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104025,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104026,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104027,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104028,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104029,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104030,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104031,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104032,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104033,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104034,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104035,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104036,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104037,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104038,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104039,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104040,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104041,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104042,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104043,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104044,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104045,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104046,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104047,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104048,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104049,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104050,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
104051,checkout_opt_202605,control,2026-05-01 00:00:00,原始结算流程
104052,checkout_opt_202605,treatment,2026-05-01 00:00:00,领券提醒+结算页简化
